N_unmapped	4014670
N_multimapping	1627018
N_noFeature	4448333
N_ambiguous	24203
PBANKA_0000101	0
PBANKA_0000201	0
PBANKA_0000301	1
PBANKA_0000401	12
PBANKA_0000600	12
PBANKA_0000701	5
PBANKA_0000801	1
PBANKA_0000901	10
PBANKA_0001001	256
PBANKA_0001101	2
PBANKA_0001200	0
PBANKA_0001201	29
PBANKA_0001301	19
PBANKA_0001401	34
PBANKA_0001501	0
PBANKA_0001601	0
PBANKA_0006300	131
PBANKA_0006401	0
PBANKA_0006501	0
PBANKA_0006600	0
PBANKA_0006701	0
PBANKA_0006800	0
PBANKA_0006900	0
PBANKA_0007000	0
PBANKA_0007100	0
PBANKA_0007200	0
PBANKA_0007300	0
PBANKA_0007401	0
PBANKA_0007501	0
PBANKA_0007601	0
PBANKA_0007701	247
PBANKA_0007801	5
PBANKA_0007901	0
PBANKA_0008001	0
PBANKA_0008101	18
PBANKA_0008201	6
PBANKA_0008301	0
PBANKA_0008401	0
PBANKA_0008501	0
PBANKA_0008601	0
PBANKA_0008701	1
PBANKA_0008801	0
PBANKA_0008901	0
PBANKA_0009101	1
PBANKA_0100021	424
PBANKA_0100041	138
PBANKA_0100061	722
PBANKA_0100081	1
PBANKA_0100100	124
PBANKA_0100200	1566
PBANKA_0100300	7
PBANKA_0100400	3687
PBANKA_0100500	8180
PBANKA_0100600	16591
PBANKA_0100700	51992
PBANKA_0100800	3198
PBANKA_0100900	8866
PBANKA_0101000	5234
PBANKA_0101100	481
PBANKA_0101200	5636
PBANKA_0101300	2791
PBANKA_0101400	18444
PBANKA_0101500	849
PBANKA_0101600	1859
PBANKA_0101700	5603
PBANKA_0101800	5263
PBANKA_0101900	8737
PBANKA_0102000	5476
PBANKA_0102100	4380
PBANKA_0102200	3868
PBANKA_0102300	4012
PBANKA_0102400	1661
PBANKA_0102500	1468
PBANKA_0102600	21972
PBANKA_0102700	122
PBANKA_0102800	2565
PBANKA_0102900	6622
PBANKA_0103000	1164
PBANKA_0103100	2491
PBANKA_0103200	59
PBANKA_0103300	33211
PBANKA_0103400	3310
PBANKA_0103500	1026
PBANKA_0103700	994
PBANKA_0103800	2210
PBANKA_0103900	14620
PBANKA_0104000	5189
PBANKA_0104100	2898
PBANKA_0104200	300
PBANKA_0104300	1142
PBANKA_0104400	1455
PBANKA_0104500	131
PBANKA_0104600	11165
PBANKA_0104700	8455
PBANKA_0104800	4987
PBANKA_0104900	11629
PBANKA_0105000	4350
PBANKA_0105100	144
PBANKA_0105200	9106
PBANKA_0105300	9880
PBANKA_0105400	25086
PBANKA_0105500	3112
PBANKA_0105600	17563
PBANKA_0105700	484
PBANKA_0105800	2204
PBANKA_0105900	2215
PBANKA_0106000	7862
PBANKA_0106100	596
PBANKA_0106200	2553
PBANKA_0106300	17641
PBANKA_0106400	2802
PBANKA_0106500	2965
PBANKA_0106600	3528
PBANKA_0106700	6913
PBANKA_0106800	899
PBANKA_0106900	1247
PBANKA_0106950	2288
PBANKA_0107000	4203
PBANKA_0107100	12293
PBANKA_0107200	249
PBANKA_0107300	14594
PBANKA_0107400	13513
PBANKA_0107500	3382
PBANKA_0107600	15299
PBANKA_0107700	4640
PBANKA_0107800	309
PBANKA_0107900	7489
PBANKA_0108000	1714
PBANKA_0108100	913
PBANKA_0108200	12834
PBANKA_0108300	4525
PBANKA_0108400	6580
PBANKA_0108500	2228
PBANKA_0108600	5875
PBANKA_0108700	11078
PBANKA_0108800	35564
PBANKA_0108900	1880
PBANKA_0109000	1569
PBANKA_0109100	28115
PBANKA_0109200	20815
PBANKA_0109300	3760
PBANKA_0109400	1818
PBANKA_0109500	4923
PBANKA_0109600	9753
PBANKA_0109700	8906
PBANKA_0109800	142
PBANKA_0109900	3933
PBANKA_0110000	7314
PBANKA_0110100	12424
PBANKA_0110200	4214
PBANKA_0110300	2193
PBANKA_0110400	2040
PBANKA_0110500	19414
PBANKA_0110600	254
PBANKA_0110700	93
PBANKA_0110800	72
PBANKA_0110900	1281
PBANKA_0111000	6010
PBANKA_0111100	1947
PBANKA_0111200	7969
PBANKA_0111300	5781
PBANKA_0111400	3205
PBANKA_0111500	1269
PBANKA_0111600	14656
PBANKA_0111700	4456
PBANKA_0111800	4671
PBANKA_0111900	3196
PBANKA_0112000	2542
PBANKA_0112100	51820
PBANKA_0112200	38185
PBANKA_0112300	4646
PBANKA_0112400	2660
PBANKA_0112500	5729
PBANKA_0112600	7855
PBANKA_0112621	168
PBANKA_0112641	1505
PBANKA_0112661	8
PBANKA_0112681	0
PBANKA_0112701	5
PBANKA_0112721	14
PBANKA_0200400	5948
PBANKA_0200500	914
PBANKA_0200600	960
PBANKA_0200650	17
PBANKA_0200670	2
PBANKA_0200700	46
PBANKA_0200751	12
PBANKA_0201000	1430
PBANKA_0201051	355
PBANKA_0201100	44
PBANKA_0201200	69
PBANKA_0201250	10917
PBANKA_0201300	5457
PBANKA_0201340	5265
PBANKA_0201360	280
PBANKA_0201400	704
PBANKA_0201450	34
PBANKA_0201500	14858
PBANKA_0201600	334084
PBANKA_0201700	151
PBANKA_0201800	2220
PBANKA_0201900	2466
PBANKA_0202000	4738
PBANKA_0202100	137
PBANKA_0202200	1326
PBANKA_0202300	3054
PBANKA_0202400	5098
PBANKA_0202500	4853
PBANKA_0202600	259
PBANKA_0202700	3911
PBANKA_0202800	948
PBANKA_0202900	5550
PBANKA_0203000	74039
PBANKA_0203100	12089
PBANKA_0203200	6116
PBANKA_0203300	2437
PBANKA_0203400	755
PBANKA_0203500	5978
PBANKA_0203600	1614
