N_unmapped	8043765
N_multimapping	1786582
N_noFeature	4965374
N_ambiguous	26774
PBANKA_0000101	0
PBANKA_0000201	0
PBANKA_0000301	2
PBANKA_0000401	12
PBANKA_0000600	6
PBANKA_0000701	2
PBANKA_0000801	3
PBANKA_0000901	16
PBANKA_0001001	309
PBANKA_0001101	1
PBANKA_0001200	0
PBANKA_0001201	38
PBANKA_0001301	17
PBANKA_0001401	30
PBANKA_0001501	0
PBANKA_0001601	0
PBANKA_0006300	127
PBANKA_0006401	0
PBANKA_0006501	0
PBANKA_0006600	0
PBANKA_0006701	0
PBANKA_0006800	0
PBANKA_0006900	0
PBANKA_0007000	0
PBANKA_0007100	0
PBANKA_0007200	0
PBANKA_0007300	0
PBANKA_0007401	0
PBANKA_0007501	0
PBANKA_0007601	0
PBANKA_0007701	255
PBANKA_0007801	8
PBANKA_0007901	0
PBANKA_0008001	0
PBANKA_0008101	19
PBANKA_0008201	1
PBANKA_0008301	0
PBANKA_0008401	0
PBANKA_0008501	1
PBANKA_0008601	0
PBANKA_0008701	0
PBANKA_0008801	0
PBANKA_0008901	0
PBANKA_0009101	0
PBANKA_0100021	439
PBANKA_0100041	185
PBANKA_0100061	983
PBANKA_0100081	3
PBANKA_0100100	138
PBANKA_0100200	1833
PBANKA_0100300	14
PBANKA_0100400	5070
PBANKA_0100500	9269
PBANKA_0100600	16054
PBANKA_0100700	60758
PBANKA_0100800	3784
PBANKA_0100900	10543
PBANKA_0101000	6000
PBANKA_0101100	576
PBANKA_0101200	7052
PBANKA_0101300	3343
PBANKA_0101400	20278
PBANKA_0101500	907
PBANKA_0101600	1985
PBANKA_0101700	5900
PBANKA_0101800	5862
PBANKA_0101900	9226
PBANKA_0102000	6414
PBANKA_0102100	5104
PBANKA_0102200	4647
PBANKA_0102300	5010
PBANKA_0102400	2255
PBANKA_0102500	1793
PBANKA_0102600	22961
PBANKA_0102700	180
PBANKA_0102800	2972
PBANKA_0102900	6425
PBANKA_0103000	1326
PBANKA_0103100	3074
PBANKA_0103200	52
PBANKA_0103300	38976
PBANKA_0103400	3864
PBANKA_0103500	1069
PBANKA_0103700	1128
PBANKA_0103800	2419
PBANKA_0103900	18757
PBANKA_0104000	5546
PBANKA_0104100	3467
PBANKA_0104200	455
PBANKA_0104300	1281
PBANKA_0104400	1473
PBANKA_0104500	210
PBANKA_0104600	12115
PBANKA_0104700	9456
PBANKA_0104800	5172
PBANKA_0104900	13560
PBANKA_0105000	4371
PBANKA_0105100	143
PBANKA_0105200	10549
PBANKA_0105300	11134
PBANKA_0105400	28551
PBANKA_0105500	3761
PBANKA_0105600	20896
PBANKA_0105700	580
PBANKA_0105800	2607
PBANKA_0105900	2609
PBANKA_0106000	8238
PBANKA_0106100	716
PBANKA_0106200	2591
PBANKA_0106300	19117
PBANKA_0106400	3356
PBANKA_0106500	3308
PBANKA_0106600	4078
PBANKA_0106700	7841
PBANKA_0106800	960
PBANKA_0106900	1383
PBANKA_0106950	2469
PBANKA_0107000	4463
PBANKA_0107100	14191
PBANKA_0107200	254
PBANKA_0107300	17575
PBANKA_0107400	15491
PBANKA_0107500	3456
PBANKA_0107600	17399
PBANKA_0107700	5188
PBANKA_0107800	379
PBANKA_0107900	7509
PBANKA_0108000	1944
PBANKA_0108100	1208
PBANKA_0108200	12159
PBANKA_0108300	4166
PBANKA_0108400	6517
PBANKA_0108500	2710
PBANKA_0108600	6050
PBANKA_0108700	12959
PBANKA_0108800	33195
PBANKA_0108900	2333
PBANKA_0109000	1919
PBANKA_0109100	33486
PBANKA_0109200	21936
PBANKA_0109300	4043
PBANKA_0109400	2015
PBANKA_0109500	5931
PBANKA_0109600	10308
PBANKA_0109700	9841
PBANKA_0109800	105
PBANKA_0109900	3447
PBANKA_0110000	7642
PBANKA_0110100	13211
PBANKA_0110200	4417
PBANKA_0110300	2171
PBANKA_0110400	2453
PBANKA_0110500	20069
PBANKA_0110600	211
PBANKA_0110700	103
PBANKA_0110800	75
PBANKA_0110900	1478
PBANKA_0111000	5220
