N_unmapped	9431542
N_multimapping	1419539
N_noFeature	3792600
N_ambiguous	22667
PBANKA_0000101	1
PBANKA_0000201	0
PBANKA_0000301	14
PBANKA_0000401	9
PBANKA_0000600	39
PBANKA_0000701	12
PBANKA_0000801	3
PBANKA_0000901	13
PBANKA_0001001	176
PBANKA_0001101	0
PBANKA_0001200	1
PBANKA_0001201	23
PBANKA_0001301	12
PBANKA_0001401	13
PBANKA_0001501	0
PBANKA_0001601	0
PBANKA_0006300	56
PBANKA_0006401	0
PBANKA_0006501	0
PBANKA_0006600	0
PBANKA_0006701	0
PBANKA_0006800	0
PBANKA_0006900	0
PBANKA_0007000	0
PBANKA_0007100	0
PBANKA_0007200	0
PBANKA_0007300	0
PBANKA_0007401	0
PBANKA_0007501	0
PBANKA_0007601	0
PBANKA_0007701	17
PBANKA_0007801	6
PBANKA_0007901	0
PBANKA_0008001	0
PBANKA_0008101	87
PBANKA_0008201	22
PBANKA_0008301	0
PBANKA_0008401	0
PBANKA_0008501	0
PBANKA_0008601	0
PBANKA_0008701	0
PBANKA_0008801	1
PBANKA_0008901	0
PBANKA_0009101	0
PBANKA_0100021	204
PBANKA_0100041	21
PBANKA_0100061	407
PBANKA_0100081	1
PBANKA_0100100	325
PBANKA_0100200	2353
PBANKA_0100300	8
PBANKA_0100400	503
PBANKA_0100500	7922
PBANKA_0100600	6211
PBANKA_0100700	58426
PBANKA_0100800	2843
PBANKA_0100900	10328
PBANKA_0101000	7532
PBANKA_0101100	282
PBANKA_0101200	6808
PBANKA_0101300	4416
PBANKA_0101400	11849
PBANKA_0101500	509
PBANKA_0101600	1419
PBANKA_0101700	4203
PBANKA_0101800	6217
PBANKA_0101900	3785
PBANKA_0102000	5453
PBANKA_0102100	3298
PBANKA_0102200	5043
PBANKA_0102300	2969
PBANKA_0102400	992
PBANKA_0102500	2475
PBANKA_0102600	3775
PBANKA_0102700	116
PBANKA_0102800	2345
PBANKA_0102900	80
PBANKA_0103000	968
PBANKA_0103100	2380
PBANKA_0103200	32
PBANKA_0103300	35465
PBANKA_0103400	4065
PBANKA_0103500	509
PBANKA_0103700	1911
PBANKA_0103800	5041
PBANKA_0103900	9923
PBANKA_0104000	4218
PBANKA_0104100	1701
PBANKA_0104200	164
PBANKA_0104300	822
PBANKA_0104400	149
PBANKA_0104500	34
PBANKA_0104600	9671
PBANKA_0104700	3435
PBANKA_0104800	3010
PBANKA_0104900	15691
PBANKA_0105000	2891
PBANKA_0105100	34
PBANKA_0105200	7663
PBANKA_0105300	11340
PBANKA_0105400	16607
PBANKA_0105500	5633
PBANKA_0105600	25571
PBANKA_0105700	348
PBANKA_0105800	963
PBANKA_0105900	955
PBANKA_0106000	3955
PBANKA_0106100	476
PBANKA_0106200	685
PBANKA_0106300	345
PBANKA_0106400	4180
PBANKA_0106500	5988
PBANKA_0106600	5607
PBANKA_0106700	7563
PBANKA_0106800	851
PBANKA_0106900	1402
PBANKA_0106950	1521
PBANKA_0107000	2925
PBANKA_0107100	17102
PBANKA_0107200	144
PBANKA_0107300	37756
PBANKA_0107400	15408
PBANKA_0107500	2403
PBANKA_0107600	5691
PBANKA_0107700	11087
PBANKA_0107800	270
PBANKA_0107900	2826
PBANKA_0108000	1181
PBANKA_0108100	475
PBANKA_0108200	4283
PBANKA_0108300	20
PBANKA_0108400	2885
PBANKA_0108500	3724
PBANKA_0108600	5799
PBANKA_0108700	17170
PBANKA_0108800	1856
PBANKA_0108900	6120
PBANKA_0109000	1745
PBANKA_0109100	42063
PBANKA_0109200	17319
PBANKA_0109300	1726
PBANKA_0109400	1433
PBANKA_0109500	6789
PBANKA_0109600	8304
PBANKA_0109700	6976
PBANKA_0109800	12
PBANKA_0109900	65
PBANKA_0110000	12818
PBANKA_0110100	4799
PBANKA_0110200	3449
PBANKA_0110300	28
PBANKA_0110400	2471
PBANKA_0110500	4093
PBANKA_0110600	118
PBANKA_0110700	54
PBANKA_0110800	64
PBANKA_0110900	2841
PBANKA_0111000	318
PBANKA_0111100	1564
PBANKA_0111200	9726
PBANKA_0111300	10572
PBANKA_0111400	2782
PBANKA_0111500	514
PBANKA_0111600	395
PBANKA_0111700	2870
PBANKA_0111800	3024
PBANKA_0111900	613
PBANKA_0112000	1926
PBANKA_0112100	445
PBANKA_0112200	649
PBANKA_0112300	2066
PBANKA_0112400	2271
PBANKA_0112500	3733
PBANKA_0112600	13208
PBANKA_0112621	141
PBANKA_0112641	1828
PBANKA_0112661	2
PBANKA_0112681	0
PBANKA_0112701	4
PBANKA_0112721	67
PBANKA_0200400	3052
PBANKA_0200500	399
PBANKA_0200600	1765
PBANKA_0200650	71
PBANKA_0200670	2
PBANKA_0200700	1489
PBANKA_0200751	40
PBANKA_0201000	3023
PBANKA_0201051	46
PBANKA_0201100	21
PBANKA_0201200	38
PBANKA_0201250	6707
PBANKA_0201300	2717
PBANKA_0201340	7202
PBANKA_0201360	52
PBANKA_0201400	662
PBANKA_0201450	58
PBANKA_0201500	18179
PBANKA_0201600	260320
PBANKA_0201700	173
PBANKA_0201800	7112
PBANKA_0201900	5298
PBANKA_0202000	10496
PBANKA_0202100	161
PBANKA_0202200	2441
PBANKA_0202300	5152
PBANKA_0202400	1443
PBANKA_0202500	693
PBANKA_0202600	564
PBANKA_0202700	4387
PBANKA_0202800	1340
PBANKA_0202900	7752
PBANKA_0203000	36433
PBANKA_0203100	8149
PBANKA_0203200	4263
PBANKA_0203300	2557
PBANKA_0203400	940
PBANKA_0203500	6132
PBANKA_0203600	1242
PBANKA_0203650	3901
PBANKA_0203750	1260
PBANKA_0203800	6045
PBANKA_0203900	1057
PBANKA_0204000	3303
PBANKA_0204100	6409
PBANKA_0204200	1897
PBANKA_0204300	115
PBANKA_0204400	3974
PBANKA_0204500	87
