N_unmapped	4029037
N_multimapping	3110085
N_noFeature	4361408
N_ambiguous	32143
PBANKA_0000101	3
PBANKA_0000201	0
PBANKA_0000301	1
PBANKA_0000401	52
PBANKA_0000600	0
PBANKA_0000701	0
PBANKA_0000801	0
PBANKA_0000901	12
PBANKA_0001001	43
PBANKA_0001101	1
PBANKA_0001200	0
PBANKA_0001201	4
PBANKA_0001301	2
PBANKA_0001401	0
PBANKA_0001501	0
PBANKA_0001601	2
PBANKA_0006300	17
PBANKA_0006401	0
PBANKA_0006501	0
PBANKA_0006600	0
PBANKA_0006701	0
PBANKA_0006800	0
PBANKA_0006900	0
PBANKA_0007000	0
PBANKA_0007100	0
PBANKA_0007200	0
PBANKA_0007300	0
PBANKA_0007401	0
PBANKA_0007501	0
PBANKA_0007601	0
PBANKA_0007701	172
PBANKA_0007801	1
PBANKA_0007901	0
PBANKA_0008001	0
PBANKA_0008101	109
PBANKA_0008201	1
PBANKA_0008301	0
PBANKA_0008401	0
PBANKA_0008501	0
PBANKA_0008601	0
PBANKA_0008701	0
PBANKA_0008801	0
PBANKA_0008901	0
PBANKA_0009101	0
PBANKA_0100021	2385
PBANKA_0100041	75
PBANKA_0100061	5469
PBANKA_0100081	2
PBANKA_0100100	39
PBANKA_0100200	675
PBANKA_0100300	18
PBANKA_0100400	42445
PBANKA_0100500	13653
PBANKA_0100600	38758
PBANKA_0100700	274945
PBANKA_0100800	2979
PBANKA_0100900	26139
PBANKA_0101000	1878
PBANKA_0101100	193
PBANKA_0101200	3162
PBANKA_0101300	985
PBANKA_0101400	14565
PBANKA_0101500	431
PBANKA_0101600	648
PBANKA_0101700	2600
PBANKA_0101800	2047
PBANKA_0101900	3512
PBANKA_0102000	2359
PBANKA_0102100	2856
PBANKA_0102200	1104
PBANKA_0102300	1584
PBANKA_0102400	540
PBANKA_0102500	553
PBANKA_0102600	15637
PBANKA_0102700	72
PBANKA_0102800	858
PBANKA_0102900	9675
PBANKA_0103000	543
PBANKA_0103100	595
PBANKA_0103200	66
PBANKA_0103300	23405
PBANKA_0103400	1512
PBANKA_0103500	348
PBANKA_0103700	370
PBANKA_0103800	775
PBANKA_0103900	10156
PBANKA_0104000	2845
PBANKA_0104100	2321
PBANKA_0104200	62
PBANKA_0104300	380
PBANKA_0104400	1024
PBANKA_0104500	215
PBANKA_0104600	14380
PBANKA_0104700	2010
PBANKA_0104800	5581
PBANKA_0104900	5996
PBANKA_0105000	4715
PBANKA_0105100	249
PBANKA_0105200	4963
PBANKA_0105300	4916
PBANKA_0105400	11145
PBANKA_0105500	684
PBANKA_0105600	5155
PBANKA_0105700	422
PBANKA_0105800	684
PBANKA_0105900	807
PBANKA_0106000	11385
PBANKA_0106100	274
PBANKA_0106200	1624
PBANKA_0106300	11162
PBANKA_0106400	1780
PBANKA_0106500	1336
PBANKA_0106600	1480
PBANKA_0106700	2366
PBANKA_0106800	276
PBANKA_0106900	660
PBANKA_0106950	892
PBANKA_0107000	2803
PBANKA_0107100	5442
PBANKA_0107200	150
PBANKA_0107300	4757
PBANKA_0107400	8812
PBANKA_0107500	1531
PBANKA_0107600	6689
PBANKA_0107700	7374
PBANKA_0107800	219
PBANKA_0107900	11884
PBANKA_0108000	443
PBANKA_0108100	746
PBANKA_0108200	20255
PBANKA_0108300	11324
PBANKA_0108400	8835
PBANKA_0108500	904
PBANKA_0108600	2230
PBANKA_0108700	5240
PBANKA_0108800	118295
PBANKA_0108900	564
PBANKA_0109000	193
PBANKA_0109100	9601
PBANKA_0109200	21351
PBANKA_0109300	3568
PBANKA_0109400	958
PBANKA_0109500	1690
PBANKA_0109600	5421
PBANKA_0109700	3160
PBANKA_0109800	175
PBANKA_0109900	3373
PBANKA_0110000	4639
PBANKA_0110100	5931
PBANKA_0110200	2456
PBANKA_0110300	2085
PBANKA_0110400	830
PBANKA_0110500	51417
PBANKA_0110600	232
PBANKA_0110700	226
PBANKA_0110800	80
PBANKA_0110900	542
PBANKA_0111000	26101
PBANKA_0111100	6417
PBANKA_0111200	16360
PBANKA_0111300	2252
PBANKA_0111400	3611
PBANKA_0111500	366
PBANKA_0111600	20101
PBANKA_0111700	2395
PBANKA_0111800	8534
PBANKA_0111900	11393
PBANKA_0112000	814
PBANKA_0112100	50326
PBANKA_0112200	340561
PBANKA_0112300	13080
PBANKA_0112400	2593
PBANKA_0112500	19198
PBANKA_0112600	9941
PBANKA_0112621	306
PBANKA_0112641	920
PBANKA_0112661	54
PBANKA_0112681	0
PBANKA_0112701	3
PBANKA_0112721	84
PBANKA_0200400	25188
PBANKA_0200500	859
PBANKA_0200600	1304
PBANKA_0200650	29
PBANKA_0200670	0
PBANKA_0200700	26
PBANKA_0200751	0
PBANKA_0201000	505
PBANKA_0201051	200
PBANKA_0201100	27
PBANKA_0201200	152
PBANKA_0201250	81832
PBANKA_0201300	52238
PBANKA_0201340	3233
PBANKA_0201360	92
PBANKA_0201400	225
PBANKA_0201450	11
PBANKA_0201500	23771
PBANKA_0201600	588891
PBANKA_0201700	339
PBANKA_0201800	474
PBANKA_0201900	1083
PBANKA_0202000	1430
PBANKA_0202100	10
PBANKA_0202200	233
PBANKA_0202300	1029
PBANKA_0202400	3994
PBANKA_0202500	1540
PBANKA_0202600	49
PBANKA_0202700	3730
PBANKA_0202800	1866
PBANKA_0202900	12589
PBANKA_0203000	38912
PBANKA_0203100	17138
PBANKA_0203200	9142
PBANKA_0203300	2824
PBANKA_0203400	925
PBANKA_0203500	3565
PBANKA_0203600	1319
PBANKA_0203650	3322
PBANKA_0203750	3373
PBANKA_0203800	4359
PBANKA_0203900	2823
PBANKA_0204000	128
PBANKA_0204100	2054
PBANKA_0204200	1205
PBANKA_0204300	64
PBANKA_0204400	1109
PBANKA_0204500	483
PBANKA_0204600	93314
PBANKA_0204700	2202
PBANKA_0204800	11055
PBANKA_0204900	2028
PBANKA_0205000	47287
PBANKA_0205100	1660
PBANKA_0205200	47869
PBANKA_0205300	858
PBANKA_0205400	4477
PBANKA_0205500	940
PBANKA_0205600	718
PBANKA_0205700	35
PBANKA_0205800	9494
PBANKA_0205900	35865
PBANKA_0206000	2174
PBANKA_0206100	3334
PBANKA_0206200	673
PBANKA_0206300	13857
PBANKA_0206400	288
PBANKA_0206500	11655
PBANKA_0206600	11441
PBANKA_0206700	249
PBANKA_0206800	1569
PBANKA_0206900	302
PBANKA_0207000	12979
PBANKA_0207100	1225
PBANKA_0207200	398
PBANKA_0207300	2581
PBANKA_0207400	945
PBANKA_0207500	8345
PBANKA_0207600	1820
PBANKA_0207700	1828
PBANKA_0207800	1217
PBANKA_0207900	2655
PBANKA_0208000	5977
PBANKA_0208100	1919
PBANKA_0208200	3876
PBANKA_0208300	2146
PBANKA_0208400	401
PBANKA_0208500	404
PBANKA_0208600	440
PBANKA_0208700	2524
PBANKA_0208800	161097
PBANKA_0208900	47607
PBANKA_0209000	7014
PBANKA_0209100	2968
PBANKA_0209200	753
PBANKA_0209300	3656
PBANKA_0209400	1064
PBANKA_0209500	3712
PBANKA_0209600	728
PBANKA_0209700	933
PBANKA_0209800	421
PBANKA_0209900	430
PBANKA_0210000	2146
PBANKA_0210100	1626
PBANKA_0210200	7751
PBANKA_0210300	773
PBANKA_0210400	5925
PBANKA_0210500	5154
PBANKA_0210600	15392
PBANKA_0210700	2642
PBANKA_0210800	1471
PBANKA_0210900	307
PBANKA_0211000	751
PBANKA_0211100	754
PBANKA_0211200	3171
PBANKA_0211300	2564
PBANKA_0211400	1729
PBANKA_0211500	5970
